Product ID,Variant ID,Title,Product Type,SKU Code,Variant,Inventory ID,Weight,,"Inv
Qty","Sale
Rate",Price,Inc,Stopped,6m Sale Qty,6m Qty Inv,6m Qty,Total Wt 1987173.35kg,Total Amt,6 mth qty,
7030424141909,40875957059669,Organic Plain Dhoti Pant Olive,Clothing - Unisex Dhoti Pants,,S,42981367382101,0.15,kg,6,0.007,35,0,,1,5,,0.00,210.00,,6
7030424141909,40875957092437,Organic Plain Dhoti Pant Olive,Clothing - Unisex Dhoti Pants,,M,42981367414869,0.15,kg,9,0.000,35,0,,0,9,50,7.50,315.00,0,9
7030424141909,40875957125205,Organic Plain Dhoti Pant Olive,Clothing - Unisex Dhoti Pants,,L,42981367447637,0.15,kg,8,0.000,35,0,,0,8,,,280.00,0,8
7030424141909,40875957157973,Organic Plain Dhoti Pant Olive,Clothing - Unisex Dhoti Pants,,XL,42981367480405,0.15,kg,3,0.000,35,0,,0,3,,0.00,105.00,0,3
4352093913173,31147537432661,Organic Pranayam Cushion,Yoga Store - Pranayam Cushions,0402039,,32667952545877,0.2,kg,1,0.108,10,10,,19,-8,,,10.00,19.43181818,-8
6981546442837,40732929917013,Organic Turmeric (Haldi) Powder,Health - Neem & Turmeric,8905795000292,,42838225125461,0.1,kg,185,1.387,5,100,,250,35,,0.00,925.00,249.6350365,35
7030424174677,40875957223509,Organic Unisex Printed Dhoti Pant Indigo,Clothing - Unisex Dhoti Pants,0201233,S,42981367545941,0.15,kg,6,0.000,40,0,,,,,,,,6
7030424174677,40875957256277,Organic Unisex Printed Dhoti Pant Indigo,Clothing - Unisex Dhoti Pants,0201233,M,42981367578709,0.15,kg,1,0.000,40,0,,0,1,,0.00,40.00,0,1
7030424174677,40875957289045,Organic Unisex Printed Dhoti Pant Indigo,Clothing - Unisex Dhoti Pants,0201233,L,42981367611477,0.15,kg,2,0.000,40,0,,0,2,10,1.50,80.00,0,2
7030424174677,40875957321813,Organic Unisex Printed Dhoti Pant Indigo,Clothing - Unisex Dhoti Pants,0201233,XL,42981367644245,0.15,kg,2,0.000,40,0,,0,2,,0.00,80.00,0,2
7024165716053,40862690345045,Padam Plate - Small,Copper - Drinkware,0111052,,42968092508245,0.05,kg,3,0.000,17,0,,0,3,,0.00,51.00,0,3
6611062620245,39492213211221,Pancha Bhuta Dharba Grass Meditation Mat,Yoga Store - Dharba Grass Mats,0402062,,41587276808277,1.38,kg,6,0.017,57,0,,3,3,,0.00,342.00,3.068181818,3
6539682119765,39255679205461,Pancha Bhuta Kit,,PBK_SG_1,,41349573410901,0.5,kg,571,0.074,15,0,,,,,,,,571
6611061604437,39492212129877,Pancha Bhuta Meditation Mat,Yoga Store - Cotton Mats,0402063,,41587275726933,0.5,kg,11,0.011,35,0,,2,9,20,10.00,385.00,2.045454545,9
6611060457557,39492210982997,Pancha Bhuta Pranayam Cushion,Yoga Store - Pranayam Cushions,0402061,,41587274580053,0.24,kg,26,0.105,10,20,,,,,,,,46
6611059474517,39492209934421,Pancha Bhuta Yoga Mat Cover,Yoga Store - Yoga Mat Covers,0402064,,41587273531477,0.11,kg,23,0.006,10,0,,1,22,,0.00,230.00,1.022727273,22
2518918856789,22101394161749,Panchamukhi Rudraksha Mala - Bead size 5 mm,Consecrated - Rudrakshas,0111007,,22963003457621,0.2,kg,55,0.159,84,,,,,,,,,55
2518919577685,22101397078101,Panchamukhi Rudraksha Mala - Bead size 7 mm,Consecrated - Rudrakshas,0111003,,22963006832725,0.2,kg,51,0.085,36,0,,15,36,,0.00,1836.00,,51
7010345484373,40817175724117,Pickup In store,,pickup-in-store,,42922650239061,96000,kg,99999,0.000,0,0,,0,99999,10,960000.00,0.00,,99999
7013156028501,40826278182997,Pickup In store,,pickup-in-store,,42931617136725,96000,kg,99998,0.000,0,0,,0,99998,10,960000.00,0.00,0,99998
4743349338197,32627641286741,Printed Cotton Bag 1 (Sun),Yoga Store - Bags,0101006,,34590663082069,0.2,kg,1,0.000,4,0,,0,1,,0.00,4.00,0,1
4743351238741,32627685294165,Printed Cotton Bag 2 (Star),Yoga Store - Bags,0101007,,34590707089493,2.1,kg,8,0.006,4,0,,1,7,,0.00,32.00,1.022727273,7
4737685586005,32597496987733,Printed Organic Cotton Bag (Play),Yoga Store - Bags,0101474,,34560517734485,0.09,kg,7,0.000,4,0,,0,7,,0.00,28.00,0,7
4737684013141,32597491089493,Printed Organic Cotton Bag (Reality),Yoga Store - Bags,0101478,,34560511836245,0.08,kg,23,0.000,4,0,,,,,,,,23
6937315475541,40641834745941,Pure A2 Desi Cow Ghee(500gm),Foods - Ghee,NF0003106901,,42747247689813,0.6,kg,45,0.698,48,50,,126,-31,,0.00,2160.00,125.6115108,-31
4803684139093,32874647453781,Pure Multifloral Honey - 500 gms,Health - Honey,8905795000568,,34837701197909,0.6,kg,0,-1.000,15,0,,,,,,,,0
7278776582229,42068102021205,Ragi Dosa Mix 200g,Natural foods,NF0002906601,,44190211178581,0.22,kg,2,0.079,5,0,,14,-12,10,2.20,10.00,14.21052632,-12
2518905782357,22101356806229,"Raw Himalayan Honey, 500 gm",Health - Honey,8905795000551,,22962959974485,0.6,kg,208,1.239,20,0,,223,-15,,,4160.00,,208
6611085754453,39492238999637,"Rose Powder Face Pack, 50 gm",Body Care - Face Pack,8905795000667,,41587302596693,0.07,kg,29,0.064,5,5,,12,22,,0.00,145.00,11.57142857,22
7023912288341,40862101110869,Sadhguru Photo - 20x20 (With Frame),Photos,0801252,,42967507304533,0.2,kg,2,0.017,30,0,,3,-1,,0.00,60.00,3.068181818,-1
6970712817749,40708477386837,Sadhguru Quote Copper Bottle- Black. For storing and drinking water. A festive gift for home and office.,Yoga Store - Copper Bottles,0601141,,42813712990293,0.3,kg,20,0.011,48,,,,,,,,,
6970715406421,40708480303189,Sadhguru Quote Copper Bottle. For storing and drinking water. A festive gift for home and office.,Yoga Store - Copper Bottles,0601139,,42813715906645,0.3,kg,5,0.011,36,10,,2,13,,0.00,180.00,2.045454545,13
6973831413845,40716714246229,Samyama Mens Organic Cotton Sadhana Kurta - White,Clothing - Men's Kurtas,0201119S,Small,42821975408725,0.25,kg,11,0.000,25,0,,0,11,20,5.00,275.00,0,11
6973831413845,40716714278997,Samyama Mens Organic Cotton Sadhana Kurta - White,Clothing - Men's Kurtas,0201119M,Medium,42821975441493,0.25,kg,6,0.000,24,0,,0,6,,0.00,142.26,0,6
6973831413845,40716714311765,Samyama Mens Organic Cotton Sadhana Kurta - White,Clothing - Men's Kurtas,0201119L,Large,42821975474261,0.25,kg,10,0.017,24,0,,3,7,,0.00,237.10,3.068181818,7
6973831610453,40716715556949,Samyama Unisex Organic Cotton Half-sleeve Sadhana T-Shirt - White,Clothing - Unisex T-Shirts,0401162S,Small,42821976719445,0.15,kg,12,0.028,15,0,,5,7,,0.00,180.00,5.113636364,7
6973831610453,40716715589717,Samyama Unisex Organic Cotton Half-sleeve Sadhana T-Shirt - White,Clothing - Unisex T-Shirts,0401162M,Medium,42821976752213,0.15,kg,8,0.070,15,10,,13,5,,0.00,120.00,12.65625,5
6973831610453,40716715622485,Samyama Unisex Organic Cotton Half-sleeve Sadhana T-Shirt - White,Clothing - Unisex T-Shirts,0401162L,Large,42821976784981,0.15,kg,8,0.023,15,0,,4,4,,0.00,120.00,4.090909091,4
7054059405397,40940797231189,Samyama Unisex Organic Cotton Sadhana Full-Sleeve T-Shirt - Orange,Clothing - Unisex T-Shirts,0401160,L,43047037698133,0,kg,0,0.091,25,0,,16,-16,,,0.00,16.36363636,-16
7054059405397,40940797263957,Samyama Unisex Organic Cotton Sadhana Full-Sleeve T-Shirt - Orange,Clothing - Unisex T-Shirts,0401161,M,43047037730901,0,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
7054059405397,40940797296725,Samyama Unisex Organic Cotton Sadhana Full-Sleeve T-Shirt - Orange,Clothing - Unisex T-Shirts,0401162,S,43047037763669,0,kg,3,0.000,25,0,,0,3,,0.00,75.00,0,3
2518865379413,40716710117461,Samyama Unisex Organic Cotton Sadhana Half-Sleeve T-Shirt - Orange,Mens - Tees,0401161S,Small,42821971279957,0.15,kg,15,0.000,17,0,,0,15,,0.00,255.00,0,15
2518865379413,40716710150229,Samyama Unisex Organic Cotton Sadhana Half-Sleeve T-Shirt - Orange,Mens - Tees,0401161M,Medium,42821971312725,0.15,kg,6,0.017,17,0,,3,3,,0.00,102.00,,6
2518865379413,40716710182997,Samyama Unisex Organic Cotton Sadhana Half-Sleeve T-Shirt - Orange,Mens - Tees,0401161L,Large,42821971345493,0.15,kg,7,0.006,17,0,,1,6,,0.00,119.00,1.022727273,6
6973831151701,40716713394261,Samyama Womens Organic Cotton Sadhana Kurta - White,Clothing - Women's Kurtas,0202535S,Small,42821974556757,0.25,kg,0,0.017,24,0,,3,-3,,0.00,0.00,3.025210084,-3
6973831151701,40716713427029,Samyama Womens Organic Cotton Sadhana Kurta - White,Clothing - Women's Kurtas,0202535M,Medium,42821974589525,0.25,kg,4,0.000,24,0,,0,4,,0.00,94.84,0,4
6973831151701,40716713459797,Samyama Womens Organic Cotton Sadhana Kurta - White,Clothing - Women's Kurtas,0202535L,Large,42821974622293,0.25,kg,5,0.049,24,5,,9,1,,0.00,118.55,8.780487805,1
6704886906965,39891127959637,"Sanjeevini Multigrain Health Drink Mix, 500 gm",Natural Foods - Regular Sanjeevini,NF0006106901,,41987458826325,0.6,kg,351,1.188,10,0,,,,,,,,351
6887291650133,40471102455893,Sanjeevini Pain Reliever Oil 100ml,Health - Pain Relief Oils,HI0002103101,,42569588932693,0.15,kg,25,0.400,11,0,,72,-47,,0.00,275.00,72,-47
7030634512469,40876371378261,Sannidhi Sutra (big),Consecrated - Sutra,0111172,,42981781405781,0.05,kg,10,0.000,3,0,,0,10,,0.00,30.00,0,10
4787797590101,32811223941205,"Set of 2 Mystic Moon Copper Glass, 200 ml each",Yoga Store - Copper Tumblers,0601106,,34774247571541,0.28,kg,0,-1.000,25,0,,,,,,,,0
6611066486869,39492217274453,"Set of 2 Rally for Rivers Copper Glass, 200 ml each",Yoga Store - Copper Tumblers,0601105,,41587280871509,0.28,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
6991666643029,40763653849173,Set of 2 Two Finish Coffee Mugs In Wooden Tray,,0106846,,42869056766037,0.1,kg,3,0.000,24,0,,0,3,20,2.00,72.00,0,3
6660691263573,39649513930837,Shivanga Kit with Mala,"Yoga Programmes Kit Supplies (PBK, Bhutashudhi)",0111267,,41745630658645,0.5,kg,0,0.122,15,0,,22,-22,,0.00,0.00,22.04081633,-22
4834436251733,32969126084693,Shivanga Kit without Mala,"Yoga Programmes Kit Supplies (PBK, Bhutashudhi)",0111268,,34932295041109,0.5,kg,40,0.051,12,0,,9,31,,0.00,480.00,9.204545455,31
6971430928469,40710564675669,Slim copper cuff. Traditional kada design. Made of pure copper,Copper - Bracelet,0113891,,42815800967253,0.05,kg,0,-1.000,12,,,,,,,,,
6970499006549,40708000088149,"Small Copper Water Bottle With Sadhguru Quote, 500ml",Yoga Store - Copper Bottles,0111270,,42813235691605,0.4,kg,10,0.071,28,0,,13,-3,10,4.00,280.00,12.85714286,-3
2518914596949,22101381611605,Snake Dhoop Stand (Copper),Home Decor - Incense Stands,0111046,,22962988056661,0.28,kg,0,0.045,27,0,,8,-8,180,50.40,0.00,8.181818182,-8
7034193477717,40884743831637,Sterling Silver (92.5) Adiyogi Hammered Cuff,Jewellery - Bracelets,CA0119800000,,42990165262421,0.025,kg,2,0.000,250,0,,0,2,,0.00,500.00,0,2
4742671827029,32623695724629,"Sukku Banam Coffee (Caffeine-free), 75 gm",Beverages,8908005905486,,34586717519957,0.1,kg,0,0.113,5,0,,20,-20,,0.00,0.00,20.25,-20
7005496082517,40803925590101,Surya Chandra Copper Ring,Jewellery - Copper,CA0120700000,,42909343187029,7,g,0,-1.000,6,0,,,,,,,,0
4744709963861,32633757335637,Surya Namaskar Mug,Yoga Store - Mugs,0106501,,34596779130965,0.5,kg,3,0.000,10,0,,,,,,,,3
6762725638229,40073949839445,Thaai Mann - Consecrated Bhoomi for Sadhana Support,Consecrated - Dhyanalinga,0111286,,42171405729877,0.12,kg,0,-1.000,5,0,,-180,180,,0.00,0.00,-180,180
6611095814229,39492249256021,"Thayir Sundi Capsule (Gastric Relief), 20 pcs",Health - Digestive,8905795000919,,41587312853077,0.03,kg,0,-1.000,4,0,,-180,180,,0.00,0.00,-180,180
6920001454165,40580268785749,Thread for Restringing Rudraksha Mala,Consecrated - Rudrakshas,SILK_THREAD_RUDRAKSH,,42685489676373,0.05,kg,27,0.074,2,0,,13,14,,0.00,54.00,13.29545455,14
6916674388053,40557664534613,Triphala Chooranam Tablet,Health - Herbal Supplements,HI0003200001,,42662874873941,0.15,kg,80,0.784,6,75,,141,14,,0.00,480.00,141.1510791,14
2518924394581,22101413265493,"Triphala Chooranam, 100 gm",Health,HI0003306301,,22963023020117,0.2,kg,12,0.189,6,20,,34,-2,,0.00,66.00,33.94285714,-2
7005503881301,40803948986453,Trishul Adjustable Brass Cuff,Jewellery - Bracelets,CA0120300000,,42909366583381,12,g,19,0.040,9,0,,7,12,,0.00,171.00,7.159090909,12
4520719646805,31747028877397,Tulsi Honey 250g,Health - Honey,8905795000520,,33508960108629,0.3,kg,0,-1.000,11,0,,-180,180,,0.00,0.00,-180,180
2518926852181,22101422112853,"Tulsi Honey, 500 gm",Health - Honey,8905795000513,,22963035177045,0.64,kg,0,-1.000,21,0,,,,,,,,0
4559944187989,31855926902869,"Tulsi Tablet, 60 pcs - Respiratory support",Health - Herbal Supplements,8905795000841,,33717612675157,0.15,kg,56,0.350,5,20,,63,13,,0.00,280.00,63,13
7031720607829,40878681423957,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100200,S,42984095580245,0.1,kg,13,0.000,5,0,,0,13,,,65.00,0,13
7031720607829,40878681456725,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100100,XS,42984095613013,0.1,kg,4,0.000,5,0,,0,4,,0.00,20.00,0,4
7031720607829,40878681489493,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100300,M,42984095645781,0.1,kg,9,0.006,5,,,,,,,,,9
7031720607829,40878681522261,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100400,L,42984095678549,0.1,kg,8,0.000,5,0,,0,8,30,3.00,40.00,0,8
7031720607829,40878681555029,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100500,XL,42984095711317,0.1,kg,5,0.000,5,,,,,,,,,5
7031720607829,40878681587797,Unisex 7 steps IE T-Shirt Chinese,Clothing - Unisex T-Shirts,CA0141100600,XXL,42984095744085,0.1,kg,4,0.000,5,,,,,,,,,4
2548162723925,22323493765205,Unisex Black Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401177S,S,23262398251093,0.19,kg,19,0.011,18,0,,2,17,,0.00,332.50,2.045454545,17
2548162723925,22323493797973,Unisex Black Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401177M,M,23262398283861,0.21,kg,1,0.000,18,0,,0,1,10,2.10,17.50,0,1
2548162723925,22323493732437,Unisex Black Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401177L,L,23262398218325,0.22,kg,7,0.017,18,0,,3,4,,0.00,122.50,3.068181818,4
2548160069717,22323483639893,Unisex Blue Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401176S,S,23262386323541,0.19,kg,0,-1.000,18,0,,-180,180,,0.00,0.00,-180,180
2548160069717,22323491766357,Unisex Blue Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401176M,M,23262396710997,0.21,kg,4,0.000,18,0,,0,4,,,70.00,0,4
2548160069717,22323483607125,Unisex Blue Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401176L,L,23262386290773,0.22,kg,1,0.017,18,0,,3,-2,,0.00,17.50,3.068181818,-2
2518808461397,32627586170965,Unisex Cotton Anand Copper Printed T-shirt - Olive,Clothing - Unisex T-Shirts,0401135S,S,34590607966293,0.15,kg,0,-1.000,18,5,,-180,185,,0.00,0.00,-180,185
2518808461397,32627586203733,Unisex Cotton Anand Copper Printed T-shirt - Olive,Clothing - Unisex T-Shirts,0401135M,M,34590607999061,0.15,kg,0,-1.000,18,0,,-180,180,,0.00,0.00,,0
2518808461397,32627586236501,Unisex Cotton Anand Copper Printed T-shirt - Olive,Clothing - Unisex T-Shirts,0401135L,L,34590608064597,0.15,kg,0,-1.000,18,,,,,,,,,
2518808461397,32627586269269,Unisex Cotton Anand Copper Printed T-shirt - Olive,Clothing - Unisex T-Shirts,0401135XL,XL,34590608097365,0.15,kg,2,0.000,18,,,,,,,,,
4737780285525,32598080651349,Unisex Cotton Hatha Yoga Printed T-shirt - Ecru,Clothing - Unisex T-Shirts,0401152S,S,34561101398101,0.17,kg,1,0.000,18,,,,,,,,,
4737780285525,32598080684117,Unisex Cotton Hatha Yoga Printed T-shirt - Ecru,Clothing - Unisex T-Shirts,0401152M,M,34561101430869,0.17,kg,0,-1.000,18,,,,,,,,,
4737780285525,32598080716885,Unisex Cotton Hatha Yoga Printed T-shirt - Ecru,Clothing - Unisex T-Shirts,0401152L,L,34561101463637,0.17,kg,11,0.000,18,,,,,,,,,
4737780285525,32598080749653,Unisex Cotton Hatha Yoga Printed T-shirt - Ecru,Clothing - Unisex T-Shirts,0401152XL,XL,34561101496405,0.17,kg,6,0.006,18,,,,,,,,,
2518808690773,32597961474133,Unisex Cotton Karma Copper Printed T-shirt - Grey,Clothing - Unisex T-Shirts,0401138S,S,34560982220885,0.16,kg,6,0.000,18,,,,,,,,,
2518808690773,32597961506901,Unisex Cotton Karma Copper Printed T-shirt - Grey,Clothing - Unisex T-Shirts,0401138M,M,34560982253653,0.16,kg,0,0.006,18,0,,1,-1,,0.00,0.00,1.104294479,-1
2518808690773,32597961539669,Unisex Cotton Karma Copper Printed T-shirt - Grey,Clothing - Unisex T-Shirts,0401138L,L,34560982286421,0.16,kg,7,0.006,18,0,,1,6,,0.00,122.50,1.022727273,6
2518808690773,32597961572437,Unisex Cotton Karma Copper Printed T-shirt - Grey,Clothing - Unisex T-Shirts,0401138XL,XL,34560982319189,0.16,kg,5,0.000,18,,,,,,,,,5
2518808756309,32597853405269,Unisex Cotton Moon Silver Printed T-shirt - Dark Grey,Clothing - Unisex T-Shirts,0401131S,S,34560874152021,0.4,kg,2,0.000,18,0,,0,2,,0.00,35.00,0,2
2518808756309,32597853438037,Unisex Cotton Moon Silver Printed T-shirt - Dark Grey,Clothing - Unisex T-Shirts,0401131M,M,34560874184789,0.4,kg,1,0.000,18,,,,,,,,,
2518808756309,32597853470805,Unisex Cotton Moon Silver Printed T-shirt - Dark Grey,Clothing - Unisex T-Shirts,0401131L,L,34560874217557,0.4,kg,6,0.000,18,0,,0,6,,0.00,105.00,0,6
2518808756309,32597853503573,Unisex Cotton Moon Silver Printed T-shirt - Dark Grey,Clothing - Unisex T-Shirts,0401131XL,XL,34560874250325,0.4,kg,11,0.006,18,0,,,,,,,,11
4737772912725,32598031302741,Unisex Cotton Ultimate Outlaw Printed T-shirt - Peach,Clothing - Unisex T-Shirts,0401149S,S,34561052049493,0.14,kg,0,-1.000,18,0,,-180,180,,0.00,0.00,-180,180
4737772912725,32598031335509,Unisex Cotton Ultimate Outlaw Printed T-shirt - Peach,Clothing - Unisex T-Shirts,0401149M,M,34561052082261,0.15,kg,0,-1.000,18,,,,,,,,,
4737772912725,32598031368277,Unisex Cotton Ultimate Outlaw Printed T-shirt - Peach,Clothing - Unisex T-Shirts,0401149L,L,34561052115029,0.16,kg,1,0.006,18,0,,1,0,50,8.00,17.50,,1
4737772912725,32598031401045,Unisex Cotton Ultimate Outlaw Printed T-shirt - Peach,Clothing - Unisex T-Shirts,0401149XL,XL,34561052147797,0.18,kg,7,0.000,18,0,,0,7,,0.00,122.50,0,7
6983684325461,40738878685269,Unisex IE 7 Step T-shirt,,CA0118700100,XS,42844174745685,0,kg,29,0.000,8,0,,0,29,,0.00,232.00,0,29
6983684325461,40738878718037,Unisex IE 7 Step T-shirt,,CA0118700200,S,42844174778453,0,kg,46,0.000,8,0,,0,46,,0.00,368.00,0,46
6983684325461,40738878750805,Unisex IE 7 Step T-shirt,,CA0118700300,M,42844174811221,0,kg,57,0.023,8,0,,4,53,20,0.00,456.00,4.090909091,53
6983684325461,40738878783573,Unisex IE 7 Step T-shirt,,CA0118700400,L,42844174843989,0,kg,39,0.023,8,0,,4,35,,0.00,312.00,4.090909091,35
6983684325461,40738878816341,Unisex IE 7 Step T-shirt,,CA0118700500,XL,42844174876757,0,kg,33,0.006,8,0,,1,32,,0.00,264.00,1.022727273,32
6983684325461,40738878849109,Unisex IE 7 Step T-shirt,,CA0118700600,XXL,42844174909525,0,kg,47,0.000,8,0,,0,47,20,0.00,376.00,0,47
2518799908949,32596843855957,Unisex Moon Printed Track Pants - Dark Grey,Clothing - Unisex Track Pants,0401140S,Small,34559864602709,0.27,kg,31,0.000,22,0,,0,31,,0.00,682.00,0,31
2518799908949,32596843888725,Unisex Moon Printed Track Pants - Dark Grey,Clothing - Unisex Track Pants,0401140M,Medium,34559864635477,0.27,kg,20,0.000,22,0,,0,20,,0.00,440.00,0,20
2518799908949,32596843921493,Unisex Moon Printed Track Pants - Dark Grey,Clothing - Unisex Track Pants,0401140L,Large,34559864668245,0.27,kg,19,0.006,22,0,,1,18,,0.00,418.00,1.022727273,18
2518800171093,22101095186517,Unisex Moon Printed Track Pants - Light Grey,Clothing - Unisex Track Pants,0401141S,Small,22962670895189,0.27,kg,2,0.000,22,0,,0,2,,0.00,44.00,0,2
2518800171093,22333084139605,Unisex Moon Printed Track Pants - Light Grey,Clothing - Unisex Track Pants,0401141M,Medium,23277318144085,0.27,kg,4,0.006,22,0,,1,3,,0.00,88.00,,4
2518800171093,22333082697813,Unisex Moon Printed Track Pants - Light Grey,Clothing - Unisex Track Pants,0401141L,Large,23277313359957,0.27,kg,21,0.011,22,0,,2,19,,0.00,462.00,2.045454545,19
7233192165461,41844582711381,Unisex Nandi Printed Organic Cotton T-Shirt - Off White,Clothing - Unisex T-Shirts,0401165 S,S,43956821229653,0,kg,4,0.007,15,0,,1,3,,0.00,60.00,1.285714286,3
7233192165461,41844582744149,Unisex Nandi Printed Organic Cotton T-Shirt - Off White,Clothing - Unisex T-Shirts,0401165 M,M,43956821262421,0,kg,4,0.007,15,0,,1,3,,0.00,60.00,1.285714286,3
7233192165461,41844582776917,Unisex Nandi Printed Organic Cotton T-Shirt - Off White,Clothing - Unisex T-Shirts,0401165 L,L,43956821295189,0,kg,10,0.007,15,,,,,,,,,
7233192165461,41844582809685,Unisex Nandi Printed Organic Cotton T-Shirt - Off White,Clothing - Unisex T-Shirts,0401165 XL,XL,43956821327957,0,kg,1,0.000,15,0,,,,,,,,1
6611223117909,39504319348821,Unisex Organic Cotton Sadhana Track Pant - White,Clothing - Unisex Track Pants,0401164M,M,41599497044053,0.2,kg,0,0.238,15,12,,43,-31,,0.00,0.00,42.85714286,-31
6611223117909,39492766040149,Unisex Organic Cotton Sadhana Track Pant - White,Clothing - Unisex Track Pants,0401164S,S,41587841269845,0.2,kg,0,0.104,15,10,,19,-9,10,2.00,0.00,18.75,-9
6611223117909,40471080632405,Unisex Organic Cotton Sadhana Track Pant - White,Clothing - Unisex Track Pants,0401164L,L,42569567109205,0.2,kg,11,0.040,15,0,,7,4,,0.00,165.00,7.159090909,4
6611223117909,40471080665173,Unisex Organic Cotton Sadhana Track Pant - White,Clothing - Unisex Track Pants,0401164XL,XL,42569567141973,0.2,kg,12,0.040,15,0,,7,5,,0.00,180.00,7.159090909,5
2518798073941,22333106585685,Unisex Peach Cotton Ananta Copper Printed T-Shirt,Clothing - Unisex T-Shirts,0401134S,S,23277350813781,0.19,kg,2,0.006,18,0,,1,1,,0.00,35.00,,2
2518798073941,22333103177813,Unisex Peach Cotton Ananta Copper Printed T-Shirt,Clothing - Unisex T-Shirts,0401134M,M,23277347110997,0.19,kg,3,0.011,18,0,,2,1,,,52.50,2.045454545,1
2518798073941,22101092761685,Unisex Peach Cotton Ananta Copper Printed T-Shirt,Clothing - Unisex T-Shirts,0401134L,L,22962662801493,0.19,kg,0,-1.000,18,0,,-180,180,,0.00,0.00,-180,180
2518798073941,40522064560213,Unisex Peach Cotton Ananta Copper Printed T-Shirt,Clothing - Unisex T-Shirts,,XL,42627238887509,0.19,kg,0,-1.000,18,0,,,,,,,,0
7140105158741,41413329977429,Unisex Save Soil Logo Short Sleeve Organic Cotton Navy Blue T-Shirt,Clothing - Unisex T-Shirts,0401208 S,S,43517330522197,0.1,kg,15,0.007,15,0,,1,14,,,225.00,1.232876712,14
7140105158741,41413330010197,Unisex Save Soil Logo Short Sleeve Organic Cotton Navy Blue T-Shirt,Clothing - Unisex T-Shirts,0401208 M,M,43517330554965,0.1,kg,13,0.017,15,0,,3,10,,0.00,195.00,,13
7140105158741,41413330042965,Unisex Save Soil Logo Short Sleeve Organic Cotton Navy Blue T-Shirt,Clothing - Unisex T-Shirts,0401208 L,L,43517330587733,0.1,kg,2,0.033,15,3,,6,-1,5,0.50,30.00,5.901639344,-1
7140105158741,41413330075733,Unisex Save Soil Logo Short Sleeve Organic Cotton Navy Blue T-Shirt,Clothing - Unisex T-Shirts,0401208 XL,XL,43517330620501,0.1,kg,3,0.000,15,0,,0,3,,0.00,45.00,0,3
6739208699989,39995268792405,Unisex Save Soil Long Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_LS_S,S,42092062703701,0.17,kg,0,-1.000,12,0,,-180,180,,0.00,0.00,-180,180
6739208699989,39995268825173,Unisex Save Soil Long Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_LS_M,M,42092062736469,0.17,kg,10,0.011,12,0,,2,8,,0.00,120.00,2.045454545,8
6739208699989,39995268857941,Unisex Save Soil Long Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_LS_L,L,42092062769237,0.17,kg,11,0.000,12,0,,0,11,,0.00,132.00,0,11
6739208699989,39995268890709,Unisex Save Soil Long Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_LS_XL,XL,42092062802005,0.17,kg,0,-1.000,12,0,,-180,180,,0.00,0.00,,0
7140105257045,41413330731093,Unisex Save Soil Print Short Sleeve Organic Cotton Olive Green T-Shirt,Clothing - Unisex T-Shirts,CA0078100200,S,43517331275861,0.1,kg,6,0.000,15,0,,0,6,,0.00,90.00,0,6
7140105257045,41413330763861,Unisex Save Soil Print Short Sleeve Organic Cotton Olive Green T-Shirt,Clothing - Unisex T-Shirts,CA0078100300,M,43517331308629,0.1,kg,6,0.006,15,0,,,,,,,,6
7140105257045,41413330796629,Unisex Save Soil Print Short Sleeve Organic Cotton Olive Green T-Shirt,Clothing - Unisex T-Shirts,CA0078100400,L,43517331341397,0.1,kg,5,0.000,15,0,,0,5,,0.00,75.00,0,5
7140105257045,41413330829397,Unisex Save Soil Print Short Sleeve Organic Cotton Olive Green T-Shirt,Clothing - Unisex T-Shirts,CA0078100500,XL,43517331374165,0.1,kg,2,0.000,15,0,,0,2,,0.00,30.00,0,2
6739207356501,40023586603093,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_XS,XS,42120434057301,0.17,kg,0,-1.000,9,0,,-180,180,,0.00,0.00,-180,180
